Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
6.0,6.0,6.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.958,12.433,3.0,125.0,4.0,1.0,1.0
6.0,6.0,6.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833,16.819,6.0,101.0,2.0,1.0,2.0
6.0,6.0,6.0,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.243,4.63,3.0,121.0,5.0,2.0,1.0
6.0,6.0,6.0,,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.814,11.995,3.0,111.0,4.0,2.0,1.0
6.0,6.0,6.0,,1.0,2.0,9.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719,15.222,4.0,103.0,5.0,1.0,1.0
6.0,6.0,6.0,,1.0,2.0,10.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104,8.579,2.0,120.0,5.0,1.0,1.0
6.0,6.0,6.0,,1.0,2.0,11.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.553,8.11,1.0,108.0,2.0,1.0,2.0
6.0,6.0,6.0,,1.0,3.0,13.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.454,7.482,2.0,97.0,1.0,1.0,2.0
6.0,6.0,6.0,,1.0,3.0,15.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.175,16.792,4.0,91.0,3.0,1.0,1.0
6.0,6.0,6.0,,1.0,3.0,16.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.025,2.0,105.0,2.0,1.0,2.0
