Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
7.0,7.0,7.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544,6.337,1.0,124.0,5.0,2.0,2.0
7.0,7.0,7.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.679,17.202,4.0,94.0,3.0,1.0,2.0
7.0,7.0,7.0,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.514,17.567,3.0,99.0,3.0,1.0,1.0
7.0,7.0,7.0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.318,36.482,9.0,110.0,4.0,1.0,2.0
7.0,7.0,7.0,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888,7.076,1.0,104.0,3.0,1.0,1.0
7.0,7.0,7.0,,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.122,15.757,3.0,92.0,1.0,1.0,2.0
7.0,7.0,7.0,,1.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.614,5.343,1.0,110.0,5.0,1.0,2.0
7.0,7.0,7.0,,1.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629,6.702,1.0,110.0,4.0,2.0,2.0
7.0,7.0,7.0,,1.0,2.0,11.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.037,39.002,11.0,92.0,5.0,1.0,2.0
7.0,7.0,7.0,,1.0,3.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.635,22.615,3.0,122.0,5.0,1.0,1.0
7.0,7.0,7.0,,1.0,3.0,14.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933,13.371,4.0,103.0,1.0,1.0,1.0
7.0,7.0,7.0,,1.0,3.0,15.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921,6.3,1.0,122.0,5.0,2.0,1.0
7.0,7.0,7.0,,1.0,4.0,17.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082,5.693,1.0,102.0,4.0,1.0,2.0
7.0,7.0,7.0,,1.0,4.0,18.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716,13.543,3.0,112.0,4.0,2.0,1.0
7.0,7.0,7.0,,1.0,4.0,19.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.797,14.216,4.0,92.0,5.0,1.0,2.0
7.0,7.0,7.0,,1.0,5.0,22.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.552,12.709,2.0,111.0,1.0,1.0,1.0
7.0,7.0,7.0,,1.0,5.0,23.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,8.907,3.0,118.0,5.0,1.0,1.0
7.0,7.0,7.0,,1.0,5.0,24.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473,5.99,1.0,115.0,4.0,1.0,2.0
