Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
27.0,1.0,21.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649,0.489,1.0,112.0,4.0,2.0,1.0
27.0,1.0,21.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.325,22.588,5.0,89.0,4.0,1.0,2.0
27.0,1.0,21.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286,7.28,3.0,108.0,4.0,2.0,1.0
27.0,1.0,21.0,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427,7.461,1.0,104.0,5.0,1.0,2.0
27.0,1.0,21.0,,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.482,26.312,7.0,121.0,5.0,1.0,2.0
27.0,1.0,21.0,,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.372,16.829,5.0,124.0,1.0,1.0,1.0
27.0,1.0,21.0,,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871,7.444,2.0,94.0,1.0,1.0,2.0
27.0,1.0,21.0,,1.0,2.0,9.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.863,16.794,3.0,116.0,4.0,2.0,1.0
27.0,1.0,21.0,,1.0,3.0,11.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161,7.733,2.0,112.0,5.0,1.0,1.0
27.0,1.0,21.0,,1.0,3.0,13.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.515,18.109,2.0,92.0,3.0,1.0,2.0
27.0,1.0,21.0,,1.0,3.0,14.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.059,42.658,9.0,104.0,3.0,1.0,2.0
27.0,1.0,21.0,,1.0,3.0,15.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.047,48.763,12.0,98.0,4.0,2.0,1.0
27.0,1.0,21.0,,1.0,3.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.179,20.323,3.0,102.0,4.0,1.0,1.0
27.0,1.0,21.0,,1.0,3.0,17.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.537,28.366,6.0,116.0,5.0,1.0,2.0
27.0,1.0,21.0,,1.0,3.0,18.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.748,7.385,1.0,119.0,5.0,1.0,1.0
27.0,1.0,21.0,,1.0,3.0,19.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,8.147,1.0,95.0,3.0,1.0,2.0
27.0,1.0,21.0,,1.0,4.0,20.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.322,43.695,10.0,123.0,5.0,1.0,2.0
27.0,1.0,21.0,,1.0,4.0,21.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.545,10.328,3.0,122.0,4.0,2.0,1.0
