Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
20.0,16.0,17.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854,2.115,1.0,108.0,4.0,1.0,1.0
20.0,16.0,17.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285,6.579,3.0,118.0,4.0,1.0,1.0
20.0,16.0,17.0,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,3.454,1.0,124.0,1.0,1.0,2.0
20.0,16.0,17.0,,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.253,41.668,7.0,114.0,4.0,1.0,1.0
20.0,16.0,17.0,,1.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,3.622,1.0,120.0,3.0,1.0,1.0
20.0,16.0,17.0,,1.0,2.0,8.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.649,10.081,2.0,116.0,5.0,1.0,2.0
20.0,16.0,17.0,,1.0,2.0,9.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.193,10.395,2.0,116.0,3.0,1.0,1.0
20.0,16.0,17.0,,1.0,2.0,10.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679,5.719,1.0,117.0,1.0,1.0,1.0
20.0,16.0,17.0,,1.0,3.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.134,15.158,4.0,105.0,1.0,2.0,1.0
20.0,16.0,17.0,,1.0,3.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.886,2.932,1.0,114.0,1.0,1.0,1.0
20.0,16.0,17.0,,1.0,3.0,13.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,1.474,1.0,106.0,2.0,1.0,1.0
20.0,16.0,17.0,,1.0,3.0,14.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868,2.34,1.0,111.0,4.0,1.0,1.0
20.0,16.0,17.0,,1.0,3.0,15.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.737,17.85,6.0,108.0,4.0,1.0,1.0
20.0,16.0,17.0,,1.0,4.0,17.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921,11.785,2.0,95.0,3.0,1.0,1.0
20.0,16.0,17.0,,1.0,4.0,18.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.423,28.843,8.0,96.0,1.0,1.0,2.0
20.0,16.0,17.0,,1.0,4.0,19.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.856,10.855,3.0,117.0,4.0,2.0,1.0
20.0,16.0,17.0,,1.0,5.0,24.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.669,14.241,5.0,116.0,3.0,1.0,1.0
20.0,16.0,17.0,,1.0,5.0,26.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.087,9.626,3.0,122.0,4.0,2.0,1.0
