Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
23.0,1.0,4.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,5.834,1.0,102.0,2.0,1.0,1.0
23.0,1.0,4.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.427,19.436,4.0,127.0,2.0,1.0,2.0
23.0,1.0,4.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.596,8.51,2.0,102.0,2.0,1.0,2.0
23.0,1.0,4.0,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.03,43.953,11.0,121.0,1.0,1.0,2.0
23.0,1.0,4.0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.027,35.431,6.0,105.0,1.0,2.0,2.0
23.0,1.0,4.0,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.85,8.159,1.0,132.0,4.0,1.0,1.0
23.0,1.0,4.0,,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.146,26.369,7.0,113.0,2.0,2.0,1.0
23.0,1.0,4.0,,1.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.097,17.608,5.0,118.0,1.0,1.0,1.0
23.0,1.0,4.0,,1.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.495,8.964,3.0,105.0,1.0,1.0,2.0
23.0,1.0,4.0,,1.0,2.0,11.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.316,19.062,5.0,117.0,4.0,1.0,1.0
23.0,1.0,4.0,,1.0,2.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.649,38.293,11.0,130.0,4.0,2.0,2.0
23.0,1.0,4.0,,1.0,2.0,13.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448,2.811,1.0,112.0,4.0,2.0,2.0
23.0,1.0,4.0,,1.0,3.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636,3.596,1.0,107.0,1.0,1.0,2.0
23.0,1.0,4.0,,1.0,3.0,15.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204,4.7,1.0,125.0,5.0,1.0,1.0
23.0,1.0,4.0,,1.0,3.0,16.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.551,28.756,5.0,111.0,3.0,1.0,1.0
23.0,1.0,4.0,,1.0,3.0,17.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,4.425,2.0,93.0,3.0,1.0,1.0
23.0,1.0,4.0,,1.0,3.0,18.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401,7.594,2.0,125.0,1.0,1.0,1.0
23.0,1.0,4.0,,1.0,3.0,19.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.886,9.848,3.0,116.0,5.0,2.0,2.0
23.0,1.0,4.0,,1.0,4.0,20.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066,5.135,2.0,117.0,3.0,1.0,1.0
23.0,1.0,4.0,,1.0,4.0,21.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903,7.377,2.0,111.0,4.0,1.0,1.0
23.0,1.0,4.0,,1.0,4.0,22.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.995,14.719,1.0,105.0,2.0,1.0,2.0
