Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
9.0,9.0,9.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,17.9,8.0,104.0,2.0,1.0,1.0
9.0,9.0,9.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.846,12.162,1.0,110.0,2.0,2.0,1.0
9.0,9.0,9.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.738,3.814,1.0,111.0,4.0,1.0,1.0
9.0,9.0,9.0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.474,15.725,5.0,108.0,4.0,2.0,1.0
9.0,9.0,9.0,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.644,17.28,5.0,103.0,4.0,1.0,1.0
9.0,9.0,9.0,,1.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,4.047,1.0,105.0,2.0,2.0,1.0
9.0,9.0,9.0,,1.0,2.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784,4.622,1.0,115.0,4.0,1.0,2.0
9.0,9.0,9.0,,1.0,2.0,10.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.026,6.339,1.0,99.0,2.0,1.0,1.0
9.0,9.0,9.0,,1.0,2.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.432,6.075,2.0,129.0,5.0,1.0,1.0
9.0,9.0,9.0,,1.0,2.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.306,15.275,6.0,121.0,5.0,1.0,2.0
9.0,9.0,9.0,,1.0,2.0,13.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.349,9.646,1.0,109.0,2.0,1.0,2.0
9.0,9.0,9.0,,1.0,2.0,15.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744,3.626,1.0,120.0,3.0,1.0,2.0
9.0,9.0,9.0,,1.0,2.0,16.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.934,10.356,3.0,124.0,5.0,1.0,1.0
9.0,9.0,9.0,,1.0,3.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.339,24.571,6.0,129.0,1.0,1.0,1.0
9.0,9.0,9.0,,1.0,3.0,19.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.245,9.795,3.0,114.0,3.0,1.0,1.0
9.0,9.0,9.0,,1.0,3.0,21.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,4.974,2.0,105.0,5.0,1.0,1.0
9.0,9.0,9.0,,1.0,3.0,22.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.344,3.399,1.0,129.0,4.0,1.0,2.0
9.0,9.0,9.0,,1.0,3.0,24.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.615,29.714,8.0,130.0,3.0,1.0,1.0
9.0,9.0,9.0,,1.0,3.0,25.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.842,3.993,1.0,121.0,5.0,2.0,2.0
9.0,9.0,9.0,,1.0,3.0,26.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.003,7.421,3.0,124.0,3.0,2.0,1.0
9.0,9.0,9.0,,1.0,4.0,27.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.129,19.541,4.0,116.0,4.0,2.0,2.0
9.0,9.0,9.0,,1.0,4.0,28.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.252,13.994,5.0,120.0,5.0,1.0,2.0
9.0,9.0,9.0,,1.0,4.0,29.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405,9.478,4.0,124.0,1.0,1.0,1.0
9.0,9.0,9.0,,1.0,4.0,31.0,0.0,0.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476,6.856,2.0,99.0,3.0,1.0,1.0
9.0,9.0,9.0,,1.0,4.0,32.0,0.0,0.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,14.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.448,10.013,2.0,122.0,4.0,2.0,1.0
9.0,9.0,9.0,,1.0,5.0,33.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.015,5.952,2.0,109.0,3.0,1.0,1.0
9.0,9.0,9.0,,1.0,5.0,34.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,9.128,3.0,118.0,1.0,1.0,1.0
9.0,9.0,9.0,,1.0,5.0,35.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.035,9.376,3.0,112.0,4.0,1.0,1.0
9.0,9.0,9.0,,1.0,5.0,37.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,15.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,2.883,1.0,108.0,4.0,1.0,2.0
9.0,9.0,9.0,,1.0,6.0,38.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.518,2.262,1.0,117.0,3.0,1.0,2.0
9.0,9.0,9.0,,1.0,6.0,39.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,17.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947,9.634,3.0,119.0,4.0,2.0,1.0
9.0,9.0,9.0,,1.0,6.0,41.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,19.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806,3.93,1.0,99.0,2.0,1.0,1.0
9.0,9.0,9.0,,1.0,7.0,42.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.804,12.774,5.0,110.0,4.0,2.0,1.0
9.0,9.0,9.0,,1.0,7.0,43.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.386,14.59,5.0,125.0,5.0,1.0,2.0
9.0,9.0,9.0,,1.0,7.0,44.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.165,5.236,2.0,130.0,5.0,2.0,1.0
9.0,9.0,9.0,,1.0,7.0,45.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,14.564,5.0,99.0,3.0,1.0,1.0
9.0,9.0,9.0,,1.0,8.0,48.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698,3.549,1.0,100.0,2.0,1.0,1.0
9.0,9.0,9.0,,1.0,8.0,49.0,0.0,0.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.548,14.44,3.0,115.0,3.0,1.0,2.0
9.0,9.0,9.0,,1.0,8.0,51.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,24.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313,7.914,1.0,125.0,5.0,1.0,2.0
9.0,9.0,9.0,,1.0,9.0,52.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.792,17.164,7.0,105.0,1.0,1.0,1.0
9.0,9.0,9.0,,1.0,9.0,54.0,0.0,0.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922,7.448,3.0,104.0,1.0,1.0,1.0
9.0,9.0,9.0,,2.0,1.0,60.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943,8.672,2.0,96.0,2.0,1.0,1.0
9.0,9.0,9.0,,2.0,1.0,61.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546,7.639,1.0,118.0,4.0,2.0,2.0
9.0,9.0,9.0,,2.0,2.0,63.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,4.313,1.0,113.0,5.0,1.0,2.0
9.0,9.0,9.0,,2.0,2.0,64.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,30.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.338,8.846,4.0,101.0,3.0,1.0,1.0
9.0,9.0,9.0,,2.0,2.0,65.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.734,11.988,4.0,116.0,4.0,2.0,1.0
9.0,9.0,9.0,,2.0,2.0,66.0,0.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973,5.521,3.0,103.0,4.0,1.0,1.0
9.0,9.0,9.0,,2.0,2.0,67.0,0.0,1.0,1.0,0.0,5.0,3.0,2.0,2.0,1.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.878,22.401,6.0,108.0,3.0,1.0,1.0
9.0,9.0,9.0,,2.0,2.0,68.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,33.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.402,3.224,2.0,130.0,3.0,2.0,1.0
9.0,9.0,9.0,,2.0,3.0,69.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.861,38.242,8.0,106.0,1.0,1.0,2.0
9.0,9.0,9.0,,2.0,3.0,70.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,34.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351,10.482,3.0,117.0,4.0,1.0,1.0
9.0,9.0,9.0,,2.0,3.0,71.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,27.844,5.0,112.0,2.0,2.0,1.0
9.0,9.0,9.0,,2.0,3.0,72.0,0.0,1.0,2.0,0.0,5.0,2.0,1.0,2.0,1.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.583,26.466,5.0,104.0,2.0,2.0,2.0
